word_index	level	word	pinyin	pinyin_numbered	pinyin_cc-cedict	part_of_speech
9294	7-9	素食	sùshí	su4 shi2	su4 shi2	名、动
9295	7-9	诉说	sùshuō	su4 shuo1	su4 shuo1	动
9296	7-9	诉讼	sùsòng	su4 song4	su4 song4	动
9297	7-9	素养	sùyǎng	su4 yang3	su4 yang3	名
9298	7-9	诉诸	sùzhū	su4 zhu1	su4 zhu1	动
9299	7-9	蒜	suàn	suan4	suan4	名
9300	7-9	算计	suànjì	suan4 ji4	suan4 ji4	动
9301	7-9	算盘	suànpán	suan4 pan2	suan4 pan2	名
9302	7-9	算数	suànshù	suan4 shu4	suan4 shu4	动
9303	7-9	算账	suànzhàng	suan4 zhang4	suan4 zhang4	动
9304	7-9	虽说	suīshuō	sui1 shuo1	sui1 shuo1	连
9305	7-9	随处可见	suíchùkějiàn	sui2 chu4 ke3 jian4	sui2 chu4 ke3 jian4	
9306	7-9	随即	suíjí	sui2 ji2	sui2 ji2	副
9307	7-9	随机	suíjī	sui2 ji1	sui2 ji1	副、形
9308	7-9	随身	suíshēn	sui2 shen1	sui2 shen1	形
9309	7-9	随时随地	suíshí-suídì	sui2 shi2 sui2 di4	sui2 shi2 sui2 di4	
9310	7-9	随心所欲	suíxīnsuǒyù	sui2 xin1 suo3 yu4	sui2 xin1 suo3 yu4	
9311	7-9	隧道	suìdào	sui4 dao4	sui4 dao4	名
9312	7-9	损人利己	sǔnrén-lìjǐ	sunr3 en2 li4 ji3	sun3 r5 en2 li4 ji3	
9313	7-9	缩	suō	suo1	suo1	动
9314	7-9	缩减	suōjiǎn	suo1 jian3	suo1 jian3	动
9315	7-9	缩水	suōshuǐ	suo1 shui3	suo1 shui3	动
9316	7-9	缩影	suōyǐng	suo1 ying3	suo1 ying3	名
9317	7-9	锁定	suǒdìng	suo3 ding4	suo3 ding4	动
9318	7-9	索赔	suǒpéi	suo3 pei2	suo3 pei2	动
9319	7-9	索取	suǒqǔ	suo3 qu3	suo3 qu3	动
9320	7-9	所属	suǒshǔ	suo3 shu3	suo3 shu3	形、名
9321	7-9	琐碎	suǒsuì	suo3 sui4	suo3 sui4	形
9322	7-9	所谓	suǒwèi	suo3 wei4	suo3 wei4	形
9323	7-9	索性	suǒxìng	suo3 xing4	suo3 xing4	副
9324	7-9	所在	suǒzài	suo3 zai4	suo3 zai4	名
9325	7-9	所作所为	suǒzuò-suǒwéi	suo3 zuo4 suo3 wei2	suo3 zuo4 suo3 wei2	
9326	7-9	塌	tā	ta1	ta1	动
9327	7-9	踏	tà	ta4	ta4	动
9328	7-9	胎	tāi	tai1	tai1	量、名
9329	7-9	胎儿	tāi’ér	tai1 er2	tai1 er2	名
9330	7-9	泰斗	tàidǒu	tai4 dou3	tai4 dou3	名
9331	7-9	太极	tàijí	tai4 ji2	tai4 ji2	名
9332	7-9	太平	tàipíng	tai4 ping2	tai4 ping2	形
9333	7-9	态势	tàishì	tai4 shi4	tai4 shi4	名
9334	7-9	贪	tān	tan1	tan1	动、形
9335	7-9	摊	tān	tan1	tan1	动、名、量
9336	7-9	瘫	tān	tan1	tan1	动
9337	7-9	贪吃	tānchī	tan1 chi1	tan1 chi1	形
9338	7-9	瘫痪	tānhuàn	tan1 huan4	tan1 huan4	动
9339	7-9	贪婪	tānlán	tan1 lan2	tan1 lan2	形
9340	7-9	贪污	tānwū	tan1 wu1	tan1 wu1	动
9341	7-9	坛	tán	tan2	tan2	名
9342	7-9	痰	tán	tan2	tan2	名
9343	7-9	谈及	tánjí	tan2 ji2	tan2 ji2	动
9344	7-9	坦白	tǎnbái	tan3 bai2	tan3 bai2	形、动
9345	7-9	坦诚	tǎnchéng	tan3 cheng2	tan3 cheng2	形
9346	7-9	坦克	tǎnkè	tan3 ke4	tan3 ke4	名
9347	7-9	坦然	tǎnrán	tanr3 an2	tan3 r5 an2	形
9348	7-9	坦率	tǎnshuài	tan3 shuai4	tan3 shuai4	形
9349	7-9	坦言	tǎnyán	tan3 yan2	tan3 yan2	动、名
9350	7-9	毯子	tǎnzi	tan3 zi5	tan3 zi5	名
9351	7-9	炭	tàn	tan4	tan4	名
9352	7-9	探	tàn	tan4	tan4	动
9353	7-9	探测	tàncè	tan4 ce4	tan4 ce4	动
9354	7-9	探究	tànjiū	tan4 jiu1	tan4 jiu1	动
9355	7-9	叹气	tànqì	tan4 qi4	tan4 qi4	动
9356	7-9	探亲	tànqīn	tan4 qin1	tan4 qin1	动
9357	7-9	探求	tànqiú	tan4 qiu2	tan4 qiu2	动
9358	7-9	探望	tànwàng	tan4 wang4	tan4 wang4	动
9359	7-9	探险	tànxiǎn	tan4 xian3	tan4 xian3	动
9360	7-9	堂	táng	tang2	tang2	名、量
9361	7-9	糖尿病	tángniàobìng	tang2 niao4 bing4	tang2 niao4 bing4	名
9362	7-9	淌	tǎng	tang3	tang3	动
9363	7-9	倘若	tǎngruò	tang3 ruo4	tang3 ruo4	连
9364	7-9	掏腰包	tāoyāobāo	tao1 yao1 bao1	tao1 yao1 bao1	
9365	7-9	滔滔不绝	tāotāo-bùjué	tao1 tao1 bu4 jue2	tao1 tao1 bu4 jue2	
9366	7-9	淘	táo	tao2	tao2	动
9367	7-9	逃避	táobì	tao2 bi4	tao2 bi4	动
9368	7-9	陶瓷	táocí	tao2 ci2	tao2 ci2	名
9369	7-9	逃生	táoshēng	tao2 sheng1	tao2 sheng1	动
9370	7-9	逃亡	táowáng	tao2 wang2	tao2 wang2	动
9371	7-9	陶冶	táoyě	tao2 ye3	tao2 ye3	动
9372	7-9	陶醉	táozuì	tao2 zui4	tao2 zui4	动
9373	7-9	讨	tǎo	tao3	tao3	动
9374	7-9	讨好	tǎohǎo	tao3 hao3	tao3 hao3	动
9375	7-9	讨价还价	tǎojià-huánjià	tao3 jia4 huan2 jia4	tao3 jia4 huan2 jia4	
9376	7-9	特此	tècǐ	te4 ci3	te4 ci3	副
9377	7-9	特例	tèlì	te4 li4	te4 li4	名
9378	7-9	特权	tèquán	te4 quan2	te4 quan2	名
9379	7-9	特邀	tèyāo	te4 yao1	te4 yao1	动
9380	7-9	特制	tèzhì	te4 zhi4	te4 zhi4	动
9381	7-9	特质	tèzhì	te4 zhi4	te4 zhi4	名
9382	7-9	腾	téng	teng2	teng2	动
9383	7-9	疼爱	téngài	teng2 ai4	teng2 ai4	动
9384	7-9	藤蔓	téngwàn	teng2 wan4	teng2 wan4	名
9385	7-9	剔除	tīchú	ti1 chu2	ti1 chu2	动
9386	7-9	梯子	tīzi	ti1 zi5	ti1 zi5	名
9387	7-9	提拔	tíbá	ti2 ba2	ti2 ba2	动
9388	7-9	提纲	tígāng	ti2 gang1	ti2 gang1	名
9389	7-9	提及	tíjí	ti2 ji2	ti2 ji2	动
9390	7-9	提炼	tíliàn	ti2 lian4	ti2 lian4	动
9391	7-9	提名	tímíng	ti2 ming2	ti2 ming2	动
9392	7-9	提速	tísù	ti2 su4	ti2 su4	动
9393	7-9	提心吊胆	tíxīn-diàodǎn	ti2 xin1 diao4 dan3	ti2 xin1 diao4 dan3	
9394	7-9	提议	tíyì	ti2 yi4	ti2 yi4	动、名
9395	7-9	体裁	tǐcái	ti3 cai2	ti3 cai2	名
9396	7-9	体谅	tǐliàng	ti3 liang4	ti3 liang4	动
9397	7-9	体面	tǐmiàn	ti3 mian4	ti3 mian4	名、形
9398	7-9	体能	tǐnéng	ti3 neng2	ti3 neng2	名
9399	7-9	体魄	tǐpò	ti3 po4	ti3 po4	名
9400	7-9	体态	tǐtài	ti3 tai4	ti3 tai4	名
9401	7-9	体贴	tǐtiē	ti3 tie1	ti3 tie1	动
9402	7-9	体制	tǐzhì	ti3 zhi4	ti3 zhi4	名
9403	7-9	体质	tǐzhì	ti3 zhi4	ti3 zhi4	名
9404	7-9	剃	tì	ti4	ti4	动
9405	7-9	替补	tìbǔ	ti4 bu3	ti4 bu3	动、名
9406	7-9	替换	tìhuàn	ti4 huan4	ti4 huan4	动
9407	7-9	天长地久	tiāncháng-dìjiǔ	tian1 chang2 di4 jiu3	tian1 chang2 di4 jiu3	
9408	7-9	天敌	tiāndí	tian1 di2	tian1 di2	名
9409	7-9	天地	tiāndì	tian1 di4	tian1 di4	名
9410	7-9	天鹅	tiān’é	tian1 e2	tian1 e2	名
9411	7-9	天分	tiānfèn	tian1 fen4	tian1 fen4	名
9412	7-9	天赋	tiānfù	tian1 fu4	tian1 fu4	动、名
9413	7-9	天花板	tiānhuābǎn	tian1 hua1 ban3	tian1 hua1 ban3	名
9414	7-9	添加剂	tiānjiājì	tian1 jia1 ji4	tian1 jia1 ji4	名
9415	7-9	天经地义	tiānjīng-dìyì	tian1 jing1 di4 yi4	tian1 jing1 di4 yi4	
9416	7-9	天伦之乐	tiānlúnzhīlè	tian1 lun2 zhi1 le4	tian1 lun2 zhi1 le4	
9417	7-9	天平	tiānpíng	tian1 ping2	tian1 ping2	名
9418	7-9	天桥	tiānqiáo	tian1 qiao2	tian1 qiao2	名
9419	7-9	天生	tiānshēng	tian1 sheng1	tian1 sheng1	形
9420	7-9	天使	tiānshǐ	tian1 shi3	tian1 shi3	名
9421	7-9	天堂	tiāntáng	tian1 tang2	tian1 tang2	名
9422	7-9	天线	tiānxiàn	tian1 xian4	tian1 xian4	名
9423	7-9	天性	tiānxìng	tian1 xing4	tian1 xing4	名
9424	7-9	填补	tiánbǔ	tian2 bu3	tian2 bu3	动
9425	7-9	填充	tiánchōng	tian2 chong1	tian2 chong1	动
9426	7-9	田间	tiánjiān	tian2 jian1	tian2 jian1	名
9427	7-9	甜美	tiánměi	tian2 mei3	tian2 mei3	形
9428	7-9	甜蜜	tiánmì	tian2 mi4	tian2 mi4	形
9429	7-9	田野	tiányě	tian2 ye3	tian2 ye3	名
9430	7-9	田园	tiányuán	tian2 yuan2	tian2 yuan2	名
9431	7-9	舔	tiǎn	tian3	tian3	动
9432	7-9	挑剔	tiāoti	tiao1 ti5	tiao1 ti5	动
9433	7-9	调和	tiáohé	tiao2 he2	tiao2 he2	形、动
9434	7-9	调剂	tiáojì	tiao2 ji4	tiao2 ji4	动
9435	7-9	调解	tiáojiě	tiao2 jie3	tiao2 jie3	动
9436	7-9	调侃	tiáokǎn	tiao2 kan3	tiao2 kan3	动
9437	7-9	调控	tiáokòng	tiao2 kong4	tiao2 kong4	动
9438	7-9	条款	tiáokuǎn	tiao2 kuan3	tiao2 kuan3	名
9439	7-9	条例	tiáolì	tiao2 li4	tiao2 li4	名
9440	7-9	条理	tiáolǐ	tiao2 li3	tiao2 li3	名
9441	7-9	调料	tiáoliào	tiao2 liao4	tiao2 liao4	名
9442	7-9	调试	tiáoshì	tiao2 shi4	tiao2 shi4	动
9443	7-9	条约	tiáoyuē	tiao2 yue1	tiao2 yue1	名
9444	7-9	挑	tiǎo	tiao3	tiao3	动
9445	7-9	挑拨	tiǎobō	tiao3 bo1	tiao3 bo1	动
9446	7-9	挑衅	tiǎoxìn	tiao3 xin4	tiao3 xin4	动
9447	7-9	跳槽	tiàocáo	tiao4 cao2	tiao4 cao2	动
9448	7-9	跳动	tiàodòng	tiao4 dong4	tiao4 dong4	动
9449	7-9	跳伞	tiàosǎn	tiao4 san3	tiao4 san3	动
9450	7-9	眺望	tiàowàng	tiao4 wang4	tiao4 wang4	动
9451	7-9	跳跃	tiàoyuè	tiao4 yue4	tiao4 yue4	动
9452	7-9	贴切	tiēqiè	tie1 qie4	tie1 qie4	形
9453	7-9	铁	tiě	tie3	tie3	名、形
9454	7-9	帖子	tiězi	tie3 zi5	tie3 zi5	名
9455	7-9	听从	tīngcóng	ting1 cong2	ting1 cong2	动
9456	7-9	停泊	tíngbó	ting2 bo2	ting2 bo2	动
9457	7-9	停顿	tíngdùn	ting2 dun4	ting2 dun4	动
9458	7-9	停放	tíngfàng	ting2 fang4	ting2 fang4	动
9459	7-9	停业	tíngyè	ting2 ye4	ting2 ye4	动
9460	7-9	停滞	tíngzhì	ting2 zhi4	ting2 zhi4	动
9461	7-9	亭子	tíngzi	ting2 zi5	ting2 zi5	名
9462	7-9	挺拔	tǐngbá	ting3 ba2	ting3 ba2	形
9463	7-9	通报	tōngbào	tong1 bao4	tong1 bao4	动、名
9464	7-9	通畅	tōngchàng	tong1 chang4	tong1 chang4	形
9465	7-9	通车	tōngchē	tong1 che1	tong1 che1	动
9466	7-9	通告	tōnggào	tong1 gao4	tong1 gao4	动、名
9467	7-9	通红	tōnghóng	tong1 hong2	tong1 hong2	形
9468	7-9	通货膨胀	tōnghuòpéngzhàng	tong1 huo4 peng2 zhang4	tong1 huo4 peng2 zhang4	
9469	7-9	通缉	tōngjī	tong1 ji1	tong1 ji1	动
9470	7-9	通顺	tōngshùn	tong1 shun4	tong1 shun4	形
9471	7-9	通俗	tōngsú	tong1 su2	tong1 su2	形
9472	7-9	通通	tōngtōng	tong1 tong1	tong1 tong1	副
9473	7-9	通宵	tōngxiāo	tong1 xiao1	tong1 xiao1	名
9474	7-9	同胞	tóngbāo	tong2 bao1	tong2 bao1	名
9475	7-9	同比	tóngbǐ	tong2 bi3	tong2 bi3	动
9476	7-9	同步	tóngbù	tong2 bu4	tong2 bu4	动
9477	7-9	同等	tóngděng	tong2 deng3	tong2 deng3	形
9478	7-9	同感	tónggǎn	tong2 gan3	tong2 gan3	名
9479	7-9	同伙	tónghuǒ	tong2 huo3	tong2 huo3	动、名
9480	7-9	同盟	tóngméng	tong2 meng2	tong2 meng2	动、名
9481	7-9	同期	tóngqī	tong2 qi1	tong2 qi1	名
9482	7-9	同仁	tóngrén	tongr2 en2	tong2 r5 en2	名
9483	7-9	同志	tóngzhì	tong2 zhi4	tong2 zhi4	名
9484	7-9	同舟共济	tóngzhōu-gòngjì	tong2 zhou1 gong4 ji4	tong2 zhou1 gong4 ji4	
9485	7-9	捅	tǒng	tong3	tong3	动
9486	7-9	筒	tǒng	tong3	tong3	名
9487	7-9	统筹	tǒngchóu	tong3 chou2	tong3 chou2	动
9488	7-9	统统	tǒngtǒng	tong3 tong3	tong3 tong3	副
9489	7-9	统治	tǒngzhì	tong3 zhi4	tong3 zhi4	动
9490	7-9	痛心	tòngxīn	tong4 xin1	tong4 xin1	形
9491	7-9	偷窥	tōukuī	tou1 kui1	tou1 kui1	动
9492	7-9	偷懒	tōulǎn	tou1 lan3	tou1 lan3	动
9493	7-9	投奔	tóubèn	tou2 ben4	tou2 ben4	动
9494	7-9	投放	tóufàng	tou2 fang4	tou2 fang4	动
9495	7-9	投稿	tóugǎo	tou2 gao3	tou2 gao3	动
9496	7-9	头号	tóuhào	tou2 hao4	tou2 hao4	形
9497	7-9	投机	tóujī	tou2 ji1	tou2 ji1	形、动
9498	7-9	投射	tóushè	tou2 she4	tou2 she4	动
9499	7-9	投身	tóushēn	tou2 shen1	tou2 shen1	动
9500	7-9	头条	tóutiáo	tou2 tiao2	tou2 tiao2	名
9501	7-9	头头是道	tóutóu-shìdào	tou2 tou2 shi4 dao4	tou2 tou2 shi4 dao4	
9502	7-9	头衔	tóuxián	tou2 xian2	tou2 xian2	名
9503	7-9	投降	tóuxiáng	tou2 xiang2	tou2 xiang2	动
9504	7-9	投掷	tóuzhì	tou2 zhi4	tou2 zhi4	动
9505	7-9	透彻	tòuchè	tou4 che4	tou4 che4	形
9506	7-9	透气	tòuqì	tou4 qi4	tou4 qi4	动
9507	7-9	透支	tòuzhī	tou4 zhi1	tou4 zhi1	动
9508	7-9	凸	tū	tu1	tu1	形
9509	7-9	秃	tū	tu1	tu1	形
9510	7-9	突击	tūjī	tu1 ji1	tu1 ji1	动
9511	7-9	突破口	tūpòkǒu	tu1 po4 kou3	tu1 po4 kou3	名
9512	7-9	突如其来	tūrú-qílái	tu1 ru2 qi2 lai2	tu1 ru2 qi2 lai2	
9513	7-9	突兀	tūwù	tu1 wu4	tu1 wu4	形
9514	7-9	凸显	tūxiǎn	tu1 xian3	tu1 xian3	动
9515	7-9	涂	tú	tu2	tu2	动
9516	7-9	徒步	túbù	tu2 bu4	tu2 bu4	副
9517	7-9	徒劳	túláo	tu2 lao2	tu2 lao2	动
9518	7-9	屠杀	túshā	tu2 sha1	tu2 sha1	动
9519	7-9	图形	túxíng	tu2 xing2	tu2 xing2	名
9520	7-9	图纸	túzhǐ	tu2 zhi3	tu2 zhi3	名
9521	7-9	吐槽	tǔcáo	tu3 cao2	tu3 cao2	动
9522	7-9	土生土长	tǔshēng-tǔzhǎng	tu3 sheng1 tu3 zhang3	tu3 sheng1 tu3 zhang3	
9523	7-9	团伙	tuánhuǒ	tuan2 huo3	tuan2 huo3	名
9524	7-9	团聚	tuánjù	tuan2 ju4	tuan2 ju4	动
9525	7-9	团员	tuányuán	tuan2 yuan2	tuan2 yuan2	名
9526	7-9	推崇	tuīchóng	tui1 chong2	tui1 chong2	动
9527	7-9	推辞	tuīcí	tui1 ci2	tui1 ci2	动
9528	7-9	推断	tuīduàn	tui1 duan4	tui1 duan4	动
9529	7-9	推翻	tuīfān	tui1 fan1	tui1 fan1	动
9530	7-9	推理	tuīlǐ	tui1 li3	tui1 li3	动
9531	7-9	推论	tuīlùn	tui1 lun4	tui1 lun4	动、名
9532	7-9	推敲	tuīqiāo	tui1 qiao1	tui1 qiao1	动
9533	7-9	推算	tuīsuàn	tui1 suan4	tui1 suan4	动
9534	7-9	推卸	tuīxiè	tui1 xie4	tui1 xie4	动
9535	7-9	推选	tuīxuǎn	tui1 xuan3	tui1 xuan3	动
9536	7-9	推移	tuīyí	tui1 yi2	tui1 yi2	动
9537	7-9	颓废	tuífèi	tui2 fei4	tui2 fei4	形
9538	7-9	退步	tuìbù	tui4 bu4	tui4 bu4	动
9539	7-9	退化	tuìhuà	tui4 hua4	tui4 hua4	动
9540	7-9	退回	tuìhuí	tui4 hui2	tui4 hui2	动
9541	7-9	退却	tuìquè	tui4 que4	tui4 que4	动
9542	7-9	退让	tuìràng	tuir4 ang4	tui4 r5 ang4	动
9543	7-9	退缩	tuìsuō	tui4 suo1	tui4 suo1	动
9544	7-9	退役	tuìyì	tui4 yi4	tui4 yi4	动
9545	7-9	吞吞吐吐	tūntūntǔtǔ	tun1 tun1 tu3 tu3	tun1 tun1 tu3 tu3	形
9546	7-9	臀	tún	tun2	tun2	名
9547	7-9	托	tuō	tuo1	tuo1	动、名
9548	7-9	托付	tuōfù	tuo1 fu4	tuo1 fu4	动
9549	7-9	脱节	tuōjié	tuo1 jie2	tuo1 jie2	动
9550	7-9	脱口而出	tuōkǒu’érchū	tuo1 kou3 er2 chu1	tuo1 kou3 er2 chu1	
9551	7-9	拖累	tuōlěi	tuo1 lei3	tuo1 lei3	动
9552	7-9	脱离	tuōlí	tuo1 li2	tuo1 li2	动
9553	7-9	脱落	tuōluò	tuo1 luo4	tuo1 luo4	动
9554	7-9	拖欠	tuōqiàn	tuo1 qian4	tuo1 qian4	动
9555	7-9	脱身	tuōshēn	tuo1 shen1	tuo1 shen1	动
9556	7-9	脱颖而出	tuōyǐng’érchū	tuo1 ying3 er2 chu1	tuo1 ying3 er2 chu1	
9557	7-9	驮	tuó	tuo2	tuo2	动
9558	7-9	妥	tuǒ	tuo3	tuo3	形
9559	7-9	妥当	tuǒdàng	tuo3 dang4	tuo3 dang4	形
9560	7-9	妥善	tuǒshàn	tuo3 shan4	tuo3 shan4	形
9561	7-9	妥协	tuǒxié	tuo3 xie2	tuo3 xie2	动
9562	7-9	椭圆	tuǒyuán	tuo3 yuan2	tuo3 yuan2	名
9563	7-9	拓宽	tuòkuān	tuo4 kuan1	tuo4 kuan1	动
9564	7-9	唾弃	tuòqì	tuo4 qi4	tuo4 qi4	动
9565	7-9	唾液	tuòyè	tuo4 ye4	tuo4 ye4	名
9566	7-9	拓展	tuòzhǎn	tuo4 zhan3	tuo4 zhan3	动
9567	7-9	挖掘	wājué	wa1 jue2	wa1 jue2	动
9568	7-9	挖苦	wāku	wa1 ku5	wa1 ku5	动
9569	7-9	瓦	wǎ	wa3	wa3	名
9570	7-9	瓦解	wǎjiě	wa3 jie3	wa3 jie3	动
9571	7-9	歪曲	wāiqū	wai1 qu1	wai1 qu1	动
9572	7-9	外币	wàibì	wai4 bi4	wai4 bi4	名
9573	7-9	外行	wàiháng	wai4 hang2	wai4 hang2	形、名
9574	7-9	外号	wàihào	wai4 hao4	wai4 hao4	名
9575	7-9	外汇	wàihuì	wai4 hui4	wai4 hui4	名
9576	7-9	外籍	wàijí	wai4 ji2	wai4 ji2	名
9577	7-9	外贸	wàimào	wai4 mao4	wai4 mao4	名
9578	7-9	外貌	wàimào	wai4 mao4	wai4 mao4	名
9579	7-9	外向	wàixiàng	wai4 xiang4	wai4 xiang4	形
9580	7-9	外星人	wàixīngrén	wai4 xingr1 en2	wai4 xing1 r5 en2	名
9581	7-9	外援	wàiyuán	wai4 yuan2	wai4 yuan2	名
9582	7-9	外在	wàizài	wai4 zai4	wai4 zai4	形
9583	7-9	外资	wàizī	wai4 zi1	wai4 zi1	名
9584	7-9	丸	wán	wan2	wan2	名、量
9585	7-9	完备	wánbèi	wan2 bei4	wan2 bei4	形
9586	7-9	完毕	wánbì	wan2 bi4	wan2 bi4	动
9587	7-9	顽固	wángù	wan2 gu4	wan2 gu4	形
9588	7-9	完好	wánhǎo	wan2 hao3	wan2 hao3	形
9589	7-9	玩弄	wánnòng	wan2 nong4	wan2 nong4	动
9590	7-9	顽皮	wánpí	wan2 pi2	wan2 pi2	形
9591	7-9	玩耍	wánshuǎ	wan2 shua3	wan2 shua3	动
9592	7-9	玩意儿	wányìr	wan2 yir4	wan2 yi4 r5	名
9593	7-9	丸子	wánzi	wan2 zi5	wan2 zi5	名
9594	7-9	挽	wǎn	wan3	wan3	动
9595	7-9	挽回	wǎnhuí	wan3 hui2	wan3 hui2	动
9596	7-9	挽救	wǎnjiù	wan3 jiu4	wan3 jiu4	动
9597	7-9	晚年	wǎnnián	wan3 nian2	wan3 nian2	名
9598	7-9	晚期	wǎnqī	wan3 qi1	wan3 qi1	名
9599	7-9	惋惜	wǎnxī	wan3 xi1	wan3 xi1	形
9600	7-9	晚霞	wǎnxiá	wan3 xia2	wan3 xia2	名
9601	7-9	万分	wànfēn	wan4 fen1	wan4 fen1	副
9602	7-9	万能	wànnéng	wan4 neng2	wan4 neng2	形
9603	7-9	万万	wànwàn	wan4 wan4	wan4 wan4	副
9604	7-9	万无一失	wànwú-yìshī	wan4 wu2 yi4 shi1	wan4 wu2 yi1 shi1	
9605	7-9	汪洋	wāngyáng	wang1 yang2	wang1 yang2	形
9606	7-9	王朝	wángcháo	wang2 chao2	wang2 chao2	名
9607	7-9	王国	wángguó	wang2 guo2	wang2 guo2	名
9608	7-9	王牌	wángpái	wang2 pai2	wang2 pai2	名
9609	7-9	亡羊补牢	wángyáng-bǔláo	wang2 yang2 bu3 lao2	wang2 yang2 bu3 lao2	
9610	7-9	往常	wǎngcháng	wang3 chang2	wang3 chang2	名
9611	7-9	网点	wǎngdiǎn	wang3 dian3	wang3 dian3	名
9612	7-9	网民	wǎngmín	wang3 min2	wang3 min2	名
9613	7-9	往日	wǎngrì	wang3 ri4	wang3 ri4	名
9614	7-9	往事	wǎngshì	wang3 shi4	wang3 shi4	名
9615	7-9	旺	wàng	wang4	wang4	形
9616	7-9	旺季	wàngjì	wang4 ji4	wang4 ji4	名
9617	7-9	旺盛	wàngshèng	wang4 sheng4	wang4 sheng4	形
9618	7-9	妄想	wàngxiǎng	wang4 xiang3	wang4 xiang3	动、名
9619	7-9	望远镜	wàngyuǎnjìng	wang4 yuan3 jing4	wang4 yuan3 jing4	名
9620	7-9	微	wēi	wei1	wei1	副
9621	7-9	微波炉	wēibōlú	wei1 bo1 lu2	wei1 bo1 lu2	名
9622	7-9	微不足道	wēibùzúdào	wei1 bu4 zu2 dao4	wei1 bu4 zu2 dao4	
9623	7-9	威风	wēifēng	wei1 feng1	wei1 feng1	名、形
9624	7-9	微观	wēiguān	wei1 guan1	wei1 guan1	形
9625	7-9	危及	wēijí	wei1 ji2	wei1 ji2	动
9626	7-9	危急	wēijí	wei1 ji2	wei1 ji2	形
9627	7-9	威力	wēilì	wei1 li4	wei1 li4	名
9628	7-9	微妙	wēimiào	wei1 miao4	wei1 miao4	形
9629	7-9	微弱	wēiruò	wei1 ruo4	wei1 ruo4	形
9630	7-9	威慑	wēishè	wei1 she4	wei1 she4	动
9631	7-9	微生物	wēishēngwù	wei1 sheng1 wu4	wei1 sheng1 wu4	名
9632	7-9	威望	wēiwàng	wei1 wang4	wei1 wang4	名
9633	7-9	微微	wēiwēi	wei1 wei1	wei1 wei1	形、副
9634	7-9	威信	wēixìn	wei1 xin4	wei1 xin4	名
9635	7-9	微型	wēixíng	wei1 xing2	wei1 xing2	形
9636	7-9	唯	wéi	wei2	wei2	副
9637	7-9	违背	wéibèi	wei2 bei4	wei2 bei4	动
9638	7-9	唯独	wéidú	wei2 du2	wei2 du2	副
9639	7-9	围观	wéiguān	wei2 guan1	wei2 guan1	动
9640	7-9	围墙	wéiqiáng	wei2 qiang2	wei2 qiang2	名
9641	7-9	维权	wéiquán	wei2 quan2	wei2 quan2	动
9642	7-9	为人	wéirén	weir2 en2	wei2 r5 en2	动、名
9643	7-9	唯有	wéiyǒu	wei2 you3	wei2 you3	连、副
9644	7-9	违约	wéiyuē	wei2 yue1	wei2 yue1	动
9645	7-9	违章	wéizhāng	wei2 zhang1	wei2 zhang1	动
9646	7-9	纬度	wěidù	wei3 du4	wei3 du4	名
9647	7-9	尾气	wěiqì	wei3 qi4	wei3 qi4	名
9648	7-9	尾声	wěishēng	wei3 sheng1	wei3 sheng1	名
9649	7-9	萎缩	wěisuō	wei3 suo1	wei3 suo1	动
9650	7-9	委婉	wěiwǎn	wei3 wan3	wei3 wan3	形
9651	7-9	委员	wěiyuán	wei3 yuan2	wei3 yuan2	名
9652	7-9	委员会	wěiyuánhuì	wei3 yuan2 hui4	wei3 yuan2 hui4	名
9653	7-9	伪造	wěizào	wei3 zao4	wei3 zao4	动
9654	7-9	伪装	wěizhuāng	wei3 zhuang1	wei3 zhuang1	动、名
9655	7-9	味精	wèijīng	wei4 jing1	wei4 jing1	名
9656	7-9	畏惧	wèijù	wei4 ju4	wei4 ju4	动
9657	7-9	蔚蓝	wèilán	wei4 lan2	wei4 lan2	形
9658	7-9	慰劳	wèiláo	wei4 lao2	wei4 lao2	动
9659	7-9	未免	wèimiǎn	wei4 mian3	wei4 mian3	副
9660	7-9	卫视	wèishì	wei4 shi4	wei4 shi4	名
9661	7-9	畏缩	wèisuō	wei4 suo1	wei4 suo1	动
9662	7-9	慰问	wèiwèn	wei4 wen4	wei4 wen4	动
9663	7-9	卫星	wèixīng	wei4 xing1	wei4 xing1	名、形
9664	7-9	喂养	wèiyǎng	wei4 yang3	wei4 yang3	动
9665	7-9	未知数	wèizhīshù	wei4 zhi1 shu4	wei4 zhi1 shu4	名
9666	7-9	位子	wèizi	wei4 zi5	wei4 zi5	名
9667	7-9	温差	wēnchà	wen1 cha4	wen1 cha4	名
9668	7-9	温带	wēndài	wen1 dai4	wen1 dai4	名
9669	7-9	温度计	wēndùjì	wen1 du4 ji4	wen1 du4 ji4	名
9670	7-9	温泉	wēnquán	wen1 quan2	wen1 quan2	名
9671	7-9	温室	wēnshì	wen1 shi4	wen1 shi4	名
9672	7-9	温习	wēnxí	wen1 xi2	wen1 xi2	动
9673	7-9	温馨	wēnxīn	wen1 xin1	wen1 xin1	形
9674	7-9	瘟疫	wēnyì	wen1 yi4	wen1 yi4	名
9675	7-9	文	wén	wen2	wen2	名
9676	7-9	文盲	wénmáng	wen2 mang2	wen2 mang2	名
9677	7-9	文凭	wénpíng	wen2 ping2	wen2 ping2	名
9678	7-9	文人	wénrén	wenr2 en2	wen2 r5 en2	名
